provider,region,instance,cost
aws,Canada (Central),r4.large,0.146
aws,Canada (Central),r4.xlarge,0.292
aws,Canada (Central),r4.2xlarge,0.584
aws,Canada (Central),r4.4xlarge,1.168
aws,Canada (Central),r4.8xlarge,2.336
aws,Canada (Central),r4.16xlarge,4.672
aws,Canada (Central),i3.large,0.172
aws,Canada (Central),i3.xlarge,0.344
aws,Canada (Central),i3.2xlarge,0.688
aws,Canada (Central),i3.4xlarge,1.376
aws,Canada (Central),i3.8xlarge,2.752
aws,Canada (Central),i3.16xlarge,5.504
aws,Canada (Central),i3en.large,0.25
aws,Canada (Central),i3en.xlarge,0.5
aws,Canada (Central),i3en.2xlarge,1.0
aws,Canada (Central),i3en.3xlarge,1.5
aws,Canada (Central),i3en.6xlarge,3.0
aws,Canada (Central),i3en.12xlarge,6.0
aws,Canada (Central),i3en.24xlarge,12.0
aws,Canada (Central),i3en.metal,12.0
aws,Canada (Central),d2.xlarge,0.759
aws,Canada (Central),d2.2xlarge,1.518
aws,Canada (Central),d2.4xlarge,3.036
aws,Canada (Central),d2.8xlarge,6.072
aws,EU (Frankfurt),a1.medium,0.0291
aws,EU (Frankfurt),a1.large,0.0582
aws,EU (Frankfurt),a1.xlarge,0.1164
aws,EU (Frankfurt),a1.2xlarge,0.2328
aws,EU (Frankfurt),a1.4xlarge,0.4656
aws,EU (Frankfurt),a1.metal,0.466
aws,EU (Frankfurt),t3.nano,0.006
aws,EU (Frankfurt),t3.micro,0.012
aws,EU (Frankfurt),t3.small,0.024
aws,EU (Frankfurt),t3.medium,0.048
aws,EU (Frankfurt),t3.large,0.096
aws,EU (Frankfurt),t3.xlarge,0.192
aws,EU (Frankfurt),t3.2xlarge,0.384
aws,EU (Frankfurt),t3a.nano,0.0054
aws,EU (Frankfurt),t3a.micro,0.0108
aws,EU (Frankfurt),t3a.small,0.0216
aws,EU (Frankfurt),t3a.medium,0.0432
aws,EU (Frankfurt),t3a.large,0.0864
aws,EU (Frankfurt),t3a.xlarge,0.1728
aws,EU (Frankfurt),t3a.2xlarge,0.3456
aws,EU (Frankfurt),t2.nano,0.0067
aws,EU (Frankfurt),t2.micro,0.0134
aws,EU (Frankfurt),t2.small,0.0268
aws,EU (Frankfurt),t2.medium,0.0536
aws,EU (Frankfurt),t2.large,0.1072
aws,EU (Frankfurt),t2.xlarge,0.2144
aws,EU (Frankfurt),t2.2xlarge,0.4288
aws,EU (Frankfurt),m5.large,0.115
aws,EU (Frankfurt),m5.xlarge,0.23
aws,EU (Frankfurt),m5.2xlarge,0.46
aws,EU (Frankfurt),m5.4xlarge,0.92
aws,EU (Frankfurt),m5.8xlarge,1.84
aws,EU (Frankfurt),m5.12xlarge,2.76
aws,EU (Frankfurt),m5.16xlarge,3.68
aws,EU (Frankfurt),m5.24xlarge,5.52
aws,EU (Frankfurt),m5.metal,5.52
aws,EU (Frankfurt),m5a.large,0.104
aws,EU (Frankfurt),m5a.xlarge,0.208
aws,EU (Frankfurt),m5a.2xlarge,0.416
aws,EU (Frankfurt),m5a.4xlarge,0.832
aws,EU (Frankfurt),m5a.8xlarge,1.664
aws,EU (Frankfurt),m5a.12xlarge,2.496
aws,EU (Frankfurt),m5a.16xlarge,3.328
aws,EU (Frankfurt),m5a.24xlarge,4.992
aws,EU (Frankfurt),m5ad.large,0.125
aws,EU (Frankfurt),m5ad.xlarge,0.25
aws,EU (Frankfurt),m5ad.2xlarge,0.5
aws,EU (Frankfurt),m5ad.4xlarge,1.0
aws,EU (Frankfurt),m5ad.8xlarge,2.0
aws,EU (Frankfurt),m5ad.12xlarge,3.0
aws,EU (Frankfurt),m5ad.16xlarge,4.0
aws,EU (Frankfurt),m5ad.24xlarge,6.0
aws,EU (Frankfurt),m5d.large,0.136
aws,EU (Frankfurt),m5d.xlarge,0.272
aws,EU (Frankfurt),m5d.2xlarge,0.544
aws,EU (Frankfurt),m5d.4xlarge,1.088
aws,EU (Frankfurt),m5d.8xlarge,2.176
aws,EU (Frankfurt),m5d.12xlarge,3.264
aws,EU (Frankfurt),m5d.16xlarge,4.352
aws,EU (Frankfurt),m5d.24xlarge,6.528
aws,EU (Frankfurt),m5d.metal,6.528
aws,EU (Frankfurt),m5dn.large,0.162
aws,EU (Frankfurt),m5dn.xlarge,0.324
aws,EU (Frankfurt),m5dn.2xlarge,0.648
aws,EU (Frankfurt),m5dn.4xlarge,1.296
aws,EU (Frankfurt),m5dn.8xlarge,2.592
aws,EU (Frankfurt),m5dn.12xlarge,3.888
aws,EU (Frankfurt),m5dn.16xlarge,5.184
aws,EU (Frankfurt),m5dn.24xlarge,7.776
aws,EU (Frankfurt),m5n.large,0.141
aws,EU (Frankfurt),m5n.xlarge,0.282
aws,EU (Frankfurt),m5n.2xlarge,0.564
aws,EU (Frankfurt),m5n.4xlarge,1.128
aws,EU (Frankfurt),m5n.8xlarge,2.256
aws,EU (Frankfurt),m5n.12xlarge,3.384
aws,EU (Frankfurt),m5n.16xlarge,4.512
aws,EU (Frankfurt),m5n.24xlarge,6.768
aws,EU (Frankfurt),m4.large,0.12
aws,EU (Frankfurt),m4.xlarge,0.24
aws,EU (Frankfurt),m4.2xlarge,0.48
aws,EU (Frankfurt),m4.4xlarge,0.96
aws,EU (Frankfurt),m4.10xlarge,2.4
aws,EU (Frankfurt),m4.16xlarge,3.84
aws,EU (Frankfurt),c5.large,0.097
aws,EU (Frankfurt),c5.xlarge,0.194
aws,EU (Frankfurt),c5.2xlarge,0.388
aws,EU (Frankfurt),c5.4xlarge,0.776
aws,EU (Frankfurt),c5.9xlarge,1.746
aws,EU (Frankfurt),c5.12xlarge,2.328
aws,EU (Frankfurt),c5.18xlarge,3.492
aws,EU (Frankfurt),c5.24xlarge,4.656
aws,EU (Frankfurt),c5.metal,4.656
aws,EU (Frankfurt),c5d.large,0.111
aws,EU (Frankfurt),c5d.xlarge,0.222
aws,EU (Frankfurt),c5d.2xlarge,0.444
aws,EU (Frankfurt),c5d.4xlarge,0.888
aws,EU (Frankfurt),c5d.9xlarge,1.998
aws,EU (Frankfurt),c5d.12xlarge,2.664
aws,EU (Frankfurt),c5d.18xlarge,3.996
aws,EU (Frankfurt),c5d.24xlarge,5.328
aws,EU (Frankfurt),c5d.metal,5.328
aws,EU (Frankfurt),c5n.large,0.123
aws,EU (Frankfurt),c5n.xlarge,0.246
aws,EU (Frankfurt),c5n.2xlarge,0.492
aws,EU (Frankfurt),c5n.4xlarge,0.984
aws,EU (Frankfurt),c5n.9xlarge,2.214
aws,EU (Frankfurt),c5n.18xlarge,4.428
aws,EU (Frankfurt),c5n.metal,4.428
aws,EU (Frankfurt),c4.large,0.114
aws,EU (Frankfurt),c4.xlarge,0.227
aws,EU (Frankfurt),c4.2xlarge,0.454
aws,EU (Frankfurt),c4.4xlarge,0.909
aws,EU (Frankfurt),c4.8xlarge,1.817
aws,EU (Frankfurt),p3.2xlarge,3.823
aws,EU (Frankfurt),p3.8xlarge,15.292
aws,EU (Frankfurt),p3.16xlarge,30.584
aws,EU (Frankfurt),p2.xlarge,1.326
aws,EU (Frankfurt),p2.8xlarge,10.608
aws,EU (Frankfurt),p2.16xlarge,21.216
aws,EU (Frankfurt),g4dn.xlarge,0.658
aws,EU (Frankfurt),g4dn.2xlarge,0.94
aws,EU (Frankfurt),g4dn.4xlarge,1.505
aws,EU (Frankfurt),g4dn.8xlarge,2.72
aws,EU (Frankfurt),g4dn.12xlarge,4.89
aws,EU (Frankfurt),g4dn.16xlarge,5.44
aws,EU (Frankfurt),g3.4xlarge,1.425
aws,EU (Frankfurt),g3.8xlarge,2.85
aws,EU (Frankfurt),g3.16xlarge,5.7
aws,EU (Frankfurt),g3s.xlarge,0.938
aws,EU (Frankfurt),x1.16xlarge,9.337
aws,EU (Frankfurt),x1.32xlarge,18.674
aws,EU (Frankfurt),x1e.xlarge,1.167
aws,EU (Frankfurt),x1e.2xlarge,2.334
aws,EU (Frankfurt),x1e.4xlarge,4.668
aws,EU (Frankfurt),x1e.8xlarge,9.336
aws,EU (Frankfurt),x1e.16xlarge,18.672
aws,EU (Frankfurt),x1e.32xlarge,37.344
aws,EU (Frankfurt),r5.large,0.152
aws,EU (Frankfurt),r5.xlarge,0.304
aws,EU (Frankfurt),r5.2xlarge,0.608
aws,EU (Frankfurt),r5.4xlarge,1.216
aws,EU (Frankfurt),r5.8xlarge,2.432
aws,EU (Frankfurt),r5.12xlarge,3.648
aws,EU (Frankfurt),r5.16xlarge,4.864
aws,EU (Frankfurt),r5.24xlarge,7.296
aws,EU (Frankfurt),r5.metal,7.296
aws,EU (Frankfurt),r5a.large,0.137
aws,EU (Frankfurt),r5a.xlarge,0.274
aws,EU (Frankfurt),r5a.2xlarge,0.548
aws,EU (Frankfurt),r5a.4xlarge,1.096
aws,EU (Frankfurt),r5a.8xlarge,2.192
aws,EU (Frankfurt),r5a.12xlarge,3.288
aws,EU (Frankfurt),r5a.16xlarge,4.384
aws,EU (Frankfurt),r5a.24xlarge,6.576
aws,EU (Frankfurt),r5ad.large,0.158
aws,EU (Frankfurt),r5ad.xlarge,0.316
aws,EU (Frankfurt),r5ad.2xlarge,0.632
aws,EU (Frankfurt),r5ad.4xlarge,1.264
aws,EU (Frankfurt),r5ad.8xlarge,2.528
aws,EU (Frankfurt),r5ad.12xlarge,3.792
aws,EU (Frankfurt),r5ad.16xlarge,5.056
aws,EU (Frankfurt),r5ad.24xlarge,7.584
aws,EU (Frankfurt),r5d.large,0.173
aws,EU (Frankfurt),r5d.xlarge,0.346
aws,EU (Frankfurt),r5d.2xlarge,0.692
aws,EU (Frankfurt),r5d.4xlarge,1.384
aws,EU (Frankfurt),r5d.8xlarge,2.768
aws,EU (Frankfurt),r5d.12xlarge,4.152
aws,EU (Frankfurt),r5d.16xlarge,5.536
aws,EU (Frankfurt),r5d.24xlarge,8.304
aws,EU (Frankfurt),r5d.metal,8.304
aws,EU (Frankfurt),r5dn.large,0.199
aws,EU (Frankfurt),r5dn.xlarge,0.398
aws,EU (Frankfurt),r5dn.2xlarge,0.796
aws,EU (Frankfurt),r5dn.4xlarge,1.592
aws,EU (Frankfurt),r5dn.8xlarge,3.184
aws,EU (Frankfurt),r5dn.12xlarge,4.776
aws,EU (Frankfurt),r5dn.16xlarge,6.368
aws,EU (Frankfurt),r5dn.24xlarge,9.552
aws,EU (Frankfurt),r5n.large,0.178
aws,EU (Frankfurt),r5n.xlarge,0.356
aws,EU (Frankfurt),r5n.2xlarge,0.712
aws,EU (Frankfurt),r5n.4xlarge,1.424
aws,EU (Frankfurt),r5n.8xlarge,2.848
aws,EU (Frankfurt),r5n.12xlarge,4.272
aws,EU (Frankfurt),r5n.16xlarge,5.696
aws,EU (Frankfurt),r5n.24xlarge,8.544
aws,EU (Frankfurt),r4.large,0.16005
aws,EU (Frankfurt),r4.xlarge,0.3201
aws,EU (Frankfurt),r4.2xlarge,0.6402
aws,EU (Frankfurt),r4.4xlarge,1.2804
aws,EU (Frankfurt),r4.8xlarge,2.5608
aws,EU (Frankfurt),r4.16xlarge,5.1216
aws,EU (Frankfurt),z1d.large,0.225
aws,EU (Frankfurt),z1d.xlarge,0.45
aws,EU (Frankfurt),z1d.2xlarge,0.9
aws,EU (Frankfurt),z1d.3xlarge,1.35
aws,EU (Frankfurt),z1d.6xlarge,2.7
aws,EU (Frankfurt),z1d.12xlarge,5.4
aws,EU (Frankfurt),z1d.metal,5.4
aws,EU (Frankfurt),i3.large,0.186
aws,EU (Frankfurt),i3.xlarge,0.372
aws,EU (Frankfurt),i3.2xlarge,0.744
aws,EU (Frankfurt),i3.4xlarge,1.488
aws,EU (Frankfurt),i3.8xlarge,2.976
aws,EU (Frankfurt),i3.16xlarge,5.952
aws,EU (Frankfurt),i3.metal,5.952
aws,EU (Frankfurt),i3en.large,0.27
aws,EU (Frankfurt),i3en.xlarge,0.54
aws,EU (Frankfurt),i3en.2xlarge,1.08
aws,EU (Frankfurt),i3en.3xlarge,1.62
aws,EU (Frankfurt),i3en.6xlarge,3.24
aws,EU (Frankfurt),i3en.12xlarge,6.48
aws,EU (Frankfurt),i3en.24xlarge,12.96
aws,EU (Frankfurt),i3en.metal,12.96
aws,EU (Frankfurt),d2.xlarge,0.794
aws,EU (Frankfurt),d2.2xlarge,1.588
aws,EU (Frankfurt),d2.4xlarge,3.176
aws,EU (Frankfurt),d2.8xlarge,6.352
aws,EU (Ireland),a1.medium,0.0288
aws,EU (Ireland),a1.large,0.0576
aws,EU (Ireland),a1.xlarge,0.1152
aws,EU (Ireland),a1.2xlarge,0.2304
aws,EU (Ireland),a1.4xlarge,0.4608
aws,EU (Ireland),a1.metal,0.461
aws,EU (Ireland),t3.nano,0.0057
aws,EU (Ireland),t3.micro,0.0114
aws,EU (Ireland),t3.small,0.0228
aws,EU (Ireland),t3.medium,0.0456
aws,EU (Ireland),t3.large,0.0912
aws,EU (Ireland),t3.xlarge,0.1824
aws,EU (Ireland),t3.2xlarge,0.3648
aws,EU (Ireland),t3a.nano,0.0051
aws,EU (Ireland),t3a.micro,0.0102
aws,EU (Ireland),t3a.small,0.0204
aws,EU (Ireland),t3a.medium,0.0408
aws,EU (Ireland),t3a.large,0.0816
aws,EU (Ireland),t3a.xlarge,0.1632
aws,EU (Ireland),t3a.2xlarge,0.3264
aws,EU (Ireland),t2.nano,0.0063
aws,EU (Ireland),t2.micro,0.0126
aws,EU (Ireland),t2.small,0.025
aws,EU (Ireland),t2.medium,0.05
aws,EU (Ireland),t2.large,0.1008
aws,EU (Ireland),t2.xlarge,0.2016
aws,EU (Ireland),t2.2xlarge,0.4032
aws,EU (Ireland),m5.large,0.107
aws,EU (Ireland),m5.xlarge,0.214
aws,EU (Ireland),m5.2xlarge,0.428
aws,EU (Ireland),m5.4xlarge,0.856
aws,EU (Ireland),m5.8xlarge,1.712
aws,EU (Ireland),m5.12xlarge,2.568
aws,EU (Ireland),m5.16xlarge,3.424
aws,EU (Ireland),m5.24xlarge,5.136
aws,EU (Ireland),m5.metal,5.136
aws,EU (Ireland),m5a.large,0.096
aws,EU (Ireland),m5a.xlarge,0.192
aws,EU (Ireland),m5a.2xlarge,0.384
aws,EU (Ireland),m5a.4xlarge,0.768
aws,EU (Ireland),m5a.8xlarge,1.536
aws,EU (Ireland),m5a.12xlarge,2.304
aws,EU (Ireland),m5a.16xlarge,3.072
aws,EU (Ireland),m5a.24xlarge,4.608
aws,EU (Ireland),m5ad.large,0.115
aws,EU (Ireland),m5ad.xlarge,0.23
aws,EU (Ireland),m5ad.2xlarge,0.46
aws,EU (Ireland),m5ad.4xlarge,0.92
aws,EU (Ireland),m5ad.8xlarge,1.84
aws,EU (Ireland),m5ad.12xlarge,2.76
aws,EU (Ireland),m5ad.16xlarge,3.68
aws,EU (Ireland),m5ad.24xlarge,5.52
aws,EU (Ireland),m5d.large,0.126
aws,EU (Ireland),m5d.xlarge,0.252
aws,EU (Ireland),m5d.2xlarge,0.504
aws,EU (Ireland),m5d.4xlarge,1.008
aws,EU (Ireland),m5d.8xlarge,2.016
aws,EU (Ireland),m5d.12xlarge,3.024
aws,EU (Ireland),m5d.16xlarge,4.032
aws,EU (Ireland),m5d.24xlarge,6.048
aws,EU (Ireland),m5d.metal,6.048
aws,EU (Ireland),m5dn.large,0.152
aws,EU (Ireland),m5dn.xlarge,0.304
aws,EU (Ireland),m5dn.2xlarge,0.608
aws,EU (Ireland),m5dn.4xlarge,1.216
aws,EU (Ireland),m5dn.8xlarge,2.432
aws,EU (Ireland),m5dn.12xlarge,3.648
aws,EU (Ireland),m5dn.16xlarge,4.864
aws,EU (Ireland),m5dn.24xlarge,7.296
aws,EU (Ireland),m5n.large,0.133
aws,EU (Ireland),m5n.xlarge,0.266
aws,EU (Ireland),m5n.2xlarge,0.532
aws,EU (Ireland),m5n.4xlarge,1.064
aws,EU (Ireland),m5n.8xlarge,2.128
aws,EU (Ireland),m5n.12xlarge,3.192
aws,EU (Ireland),m5n.16xlarge,4.256
aws,EU (Ireland),m5n.24xlarge,6.384
aws,EU (Ireland),m4.large,0.111
aws,EU (Ireland),m4.xlarge,0.222
aws,EU (Ireland),m4.2xlarge,0.444
aws,EU (Ireland),m4.4xlarge,0.888
aws,EU (Ireland),m4.10xlarge,2.22
aws,EU (Ireland),m4.16xlarge,3.552
aws,EU (Ireland),c5.large,0.096
aws,EU (Ireland),c5.xlarge,0.192
aws,EU (Ireland),c5.2xlarge,0.384
aws,EU (Ireland),c5.4xlarge,0.768
aws,EU (Ireland),c5.9xlarge,1.728
aws,EU (Ireland),c5.12xlarge,2.304
aws,EU (Ireland),c5.18xlarge,3.456
aws,EU (Ireland),c5.24xlarge,4.608
aws,EU (Ireland),c5.metal,4.608
aws,EU (Ireland),c5d.large,0.109
aws,EU (Ireland),c5d.xlarge,0.218
aws,EU (Ireland),c5d.2xlarge,0.436
aws,EU (Ireland),c5d.4xlarge,0.872
aws,EU (Ireland),c5d.9xlarge,1.962
aws,EU (Ireland),c5d.12xlarge,2.616
aws,EU (Ireland),c5d.18xlarge,3.924
aws,EU (Ireland),c5d.24xlarge,5.232
aws,EU (Ireland),c5d.metal,5.232
aws,EU (Ireland),c5n.large,0.122
aws,EU (Ireland),c5n.xlarge,0.244
aws,EU (Ireland),c5n.2xlarge,0.488
aws,EU (Ireland),c5n.4xlarge,0.976
aws,EU (Ireland),c5n.9xlarge,2.196
aws,EU (Ireland),c5n.18xlarge,4.392
aws,EU (Ireland),c5n.metal,4.392
aws,EU (Ireland),c4.large,0.113
aws,EU (Ireland),c4.xlarge,0.226
aws,EU (Ireland),c4.2xlarge,0.453
aws,EU (Ireland),c4.4xlarge,0.905
aws,EU (Ireland),c4.8xlarge,1.811
aws,EU (Ireland),p3.2xlarge,3.305
aws,EU (Ireland),p3.8xlarge,13.22
aws,EU (Ireland),p3.16xlarge,26.44
aws,EU (Ireland),p3dn.24xlarge,33.711
aws,EU (Ireland),p2.xlarge,0.972
aws,EU (Ireland),p2.8xlarge,7.776
aws,EU (Ireland),p2.16xlarge,15.552
aws,EU (Ireland),g4dn.xlarge,0.587
aws,EU (Ireland),g4dn.2xlarge,0.838
aws,EU (Ireland),g4dn.4xlarge,1.342
aws,EU (Ireland),g4dn.8xlarge,2.426
aws,EU (Ireland),g4dn.12xlarge,4.362
aws,EU (Ireland),g4dn.16xlarge,4.853
aws,EU (Ireland),g3.4xlarge,1.21
aws,EU (Ireland),g3.8xlarge,2.42
aws,EU (Ireland),g3.16xlarge,4.84
aws,EU (Ireland),g3s.xlarge,0.796
aws,EU (Ireland),x1.16xlarge,8.003
aws,EU (Ireland),x1.32xlarge,16.006
aws,EU (Ireland),x1e.xlarge,1.0
aws,EU (Ireland),x1e.2xlarge,2.0
aws,EU (Ireland),x1e.4xlarge,4.0
aws,EU (Ireland),x1e.8xlarge,8.0
aws,EU (Ireland),x1e.16xlarge,16.0
aws,EU (Ireland),x1e.32xlarge,32.0
aws,EU (Ireland),r5.large,0.141
aws,EU (Ireland),r5.xlarge,0.282
aws,EU (Ireland),r5.2xlarge,0.564
aws,EU (Ireland),r5.4xlarge,1.128
aws,EU (Ireland),r5.8xlarge,2.256
aws,EU (Ireland),r5.12xlarge,3.384
aws,EU (Ireland),r5.16xlarge,4.512
aws,EU (Ireland),r5.24xlarge,6.768
aws,EU (Ireland),r5.metal,6.768
aws,EU (Ireland),r5a.large,0.127
aws,EU (Ireland),r5a.xlarge,0.254
aws,EU (Ireland),r5a.2xlarge,0.508
aws,EU (Ireland),r5a.4xlarge,1.016
aws,EU (Ireland),r5a.8xlarge,2.032
aws,EU (Ireland),r5a.12xlarge,3.048
aws,EU (Ireland),r5a.16xlarge,4.064
aws,EU (Ireland),r5a.24xlarge,6.096
aws,EU (Ireland),r5ad.large,0.146
aws,EU (Ireland),r5ad.xlarge,0.292
aws,EU (Ireland),r5ad.2xlarge,0.584
aws,EU (Ireland),r5ad.4xlarge,1.168
aws,EU (Ireland),r5ad.8xlarge,2.336
aws,EU (Ireland),r5ad.12xlarge,3.504
aws,EU (Ireland),r5ad.16xlarge,4.672
aws,EU (Ireland),r5ad.24xlarge,7.008
aws,EU (Ireland),r5d.large,0.16
aws,EU (Ireland),r5d.xlarge,0.32
aws,EU (Ireland),r5d.2xlarge,0.64
aws,EU (Ireland),r5d.4xlarge,1.28
aws,EU (Ireland),r5d.8xlarge,2.56
aws,EU (Ireland),r5d.12xlarge,3.84
aws,EU (Ireland),r5d.16xlarge,5.12
aws,EU (Ireland),r5d.24xlarge,7.68
aws,EU (Ireland),r5d.metal,7.68
aws,EU (Ireland),r5dn.large,0.186
aws,EU (Ireland),r5dn.xlarge,0.372
aws,EU (Ireland),r5dn.2xlarge,0.744
aws,EU (Ireland),r5dn.4xlarge,1.488
aws,EU (Ireland),r5dn.8xlarge,2.976
aws,EU (Ireland),r5dn.12xlarge,4.464
aws,EU (Ireland),r5dn.16xlarge,5.952
aws,EU (Ireland),r5dn.24xlarge,8.928
aws,EU (Ireland),r5n.large,0.167
aws,EU (Ireland),r5n.xlarge,0.334
aws,EU (Ireland),r5n.2xlarge,0.668
aws,EU (Ireland),r5n.4xlarge,1.336
aws,EU (Ireland),r5n.8xlarge,2.672
aws,EU (Ireland),r5n.12xlarge,4.008
aws,EU (Ireland),r5n.16xlarge,5.344
aws,EU (Ireland),r5n.24xlarge,8.016
aws,EU (Ireland),r4.large,0.1482
aws,EU (Ireland),r4.xlarge,0.2964
aws,EU (Ireland),r4.2xlarge,0.5928
aws,EU (Ireland),r4.4xlarge,1.1856
aws,EU (Ireland),r4.8xlarge,2.3712
aws,EU (Ireland),r4.16xlarge,4.7424
aws,EU (Ireland),z1d.large,0.208
aws,EU (Ireland),z1d.xlarge,0.416
aws,EU (Ireland),z1d.2xlarge,0.832
aws,EU (Ireland),z1d.3xlarge,1.248
aws,EU (Ireland),z1d.6xlarge,2.496
aws,EU (Ireland),z1d.12xlarge,4.992
aws,EU (Ireland),z1d.metal,4.992
aws,EU (Ireland),i3.large,0.172
aws,EU (Ireland),i3.xlarge,0.344
aws,EU (Ireland),i3.2xlarge,0.688
aws,EU (Ireland),i3.4xlarge,1.376
aws,EU (Ireland),i3.8xlarge,2.752
aws,EU (Ireland),i3.16xlarge,5.504
aws,EU (Ireland),i3.metal,5.504
aws,EU (Ireland),i3en.large,0.25
aws,EU (Ireland),i3en.xlarge,0.5
aws,EU (Ireland),i3en.2xlarge,1.0
aws,EU (Ireland),i3en.3xlarge,1.5
aws,EU (Ireland),i3en.6xlarge,3.0
aws,EU (Ireland),i3en.12xlarge,6.0
aws,EU (Ireland),i3en.24xlarge,12.0
aws,EU (Ireland),i3en.metal,12.0
aws,EU (Ireland),h1.2xlarge,0.519
aws,EU (Ireland),h1.4xlarge,1.038
aws,EU (Ireland),h1.8xlarge,2.076
aws,EU (Ireland),h1.16xlarge,4.152
aws,EU (Ireland),d2.xlarge,0.735
aws,EU (Ireland),d2.2xlarge,1.47
aws,EU (Ireland),d2.4xlarge,2.94
aws,EU (Ireland),d2.8xlarge,5.88
aws,EU (London),t3.nano,0.0059
aws,EU (London),t3.micro,0.0118
aws,EU (London),t3.small,0.0236
aws,EU (London),t3.medium,0.0472
aws,EU (London),t3.large,0.0944
aws,EU (London),t3.xlarge,0.1888
aws,EU (London),t3.2xlarge,0.3776
aws,EU (London),t3a.nano,0.0053
aws,EU (London),t3a.micro,0.0106
aws,EU (London),t3a.small,0.0212
aws,EU (London),t3a.medium,0.0425
aws,EU (London),t3a.large,0.085
aws,EU (London),t3a.xlarge,0.1699
aws,EU (London),t3a.2xlarge,0.3398
aws,EU (London),t2.nano,0.0066
aws,EU (London),t2.micro,0.0132
aws,EU (London),t2.small,0.026
aws,EU (London),t2.medium,0.052
aws,EU (London),t2.large,0.1056
aws,EU (London),t2.xlarge,0.2112
aws,EU (London),t2.2xlarge,0.4224
aws,EU (London),m5.large,0.111
aws,EU (London),m5.xlarge,0.222
aws,EU (London),m5.2xlarge,0.444
aws,EU (London),m5.4xlarge,0.888
aws,EU (London),m5.8xlarge,1.776
aws,EU (London),m5.12xlarge,2.664
aws,EU (London),m5.16xlarge,3.552
aws,EU (London),m5.24xlarge,5.328
aws,EU (London),m5.metal,5.328
aws,EU (London),m5a.large,0.1
aws,EU (London),m5a.xlarge,0.2
aws,EU (London),m5a.2xlarge,0.4
aws,EU (London),m5a.4xlarge,0.8
aws,EU (London),m5a.8xlarge,1.6
aws,EU (London),m5a.12xlarge,2.4
aws,EU (London),m5a.16xlarge,3.2
aws,EU (London),m5a.24xlarge,4.8
aws,EU (London),m5ad.large,0.12
aws,EU (London),m5ad.xlarge,0.24
aws,EU (London),m5ad.2xlarge,0.48
aws,EU (London),m5ad.4xlarge,0.96
aws,EU (London),m5ad.8xlarge,1.92
aws,EU (London),m5ad.12xlarge,2.88
aws,EU (London),m5ad.16xlarge,3.84
aws,EU (London),m5ad.24xlarge,5.76
aws,EU (London),m5d.large,0.131
aws,EU (London),m5d.xlarge,0.262
aws,EU (London),m5d.2xlarge,0.524
aws,EU (London),m5d.4xlarge,1.048
aws,EU (London),m5d.8xlarge,2.096
aws,EU (London),m5d.12xlarge,3.144
aws,EU (London),m5d.16xlarge,4.192
aws,EU (London),m5d.24xlarge,6.288
aws,EU (London),m5d.metal,6.288
aws,EU (London),m4.large,0.116
aws,EU (London),m4.xlarge,0.232
aws,EU (London),m4.2xlarge,0.464
aws,EU (London),m4.4xlarge,0.928
aws,EU (London),m4.10xlarge,2.32
aws,EU (London),m4.16xlarge,3.712
aws,EU (London),c5.large,0.101
aws,EU (London),c5.xlarge,0.202
aws,EU (London),c5.2xlarge,0.404
aws,EU (London),c5.4xlarge,0.808
aws,EU (London),c5.9xlarge,1.818
aws,EU (London),c5.12xlarge,2.424
aws,EU (London),c5.18xlarge,3.636
aws,EU (London),c5.24xlarge,4.848
aws,EU (London),c5.metal,4.848
aws,EU (London),c5d.large,0.115
aws,EU (London),c5d.xlarge,0.23
aws,EU (London),c5d.2xlarge,0.46
aws,EU (London),c5d.4xlarge,0.92
aws,EU (London),c5d.9xlarge,2.07
aws,EU (London),c5d.12xlarge,2.76
aws,EU (London),c5d.18xlarge,4.14
aws,EU (London),c5d.24xlarge,5.52
aws,EU (London),c5d.metal,5.52
aws,EU (London),c4.large,0.119
aws,EU (London),c4.xlarge,0.237
aws,EU (London),c4.2xlarge,0.476
aws,EU (London),c4.4xlarge,0.95
aws,EU (London),c4.8xlarge,1.902
aws,EU (London),p3.2xlarge,3.589
aws,EU (London),p3.8xlarge,14.356
aws,EU (London),p3.16xlarge,28.712
aws,EU (London),g4dn.xlarge,0.615
aws,EU (London),g4dn.2xlarge,0.88
aws,EU (London),g4dn.4xlarge,1.409
aws,EU (London),g4dn.8xlarge,2.546
aws,EU (London),g4dn.12xlarge,4.577
aws,EU (London),g4dn.16xlarge,5.092
aws,EU (London),g3.4xlarge,1.429
aws,EU (London),g3.8xlarge,2.858
aws,EU (London),g3.16xlarge,5.716
aws,EU (London),g3s.xlarge,0.94
aws,EU (London),x1.16xlarge,8.403
aws,EU (London),x1.32xlarge,16.806
aws,EU (London),r5.large,0.148
aws,EU (London),r5.xlarge,0.296
aws,EU (London),r5.2xlarge,0.592
aws,EU (London),r5.4xlarge,1.184
aws,EU (London),r5.8xlarge,2.368
aws,EU (London),r5.12xlarge,3.552
aws,EU (London),r5.16xlarge,4.736
aws,EU (London),r5.24xlarge,7.104
aws,EU (London),r5.metal,7.104
aws,EU (London),r5a.large,0.133
aws,EU (London),r5a.xlarge,0.266
aws,EU (London),r5a.2xlarge,0.532
aws,EU (London),r5a.4xlarge,1.064
aws,EU (London),r5a.8xlarge,2.128
aws,EU (London),r5a.12xlarge,3.192
aws,EU (London),r5a.16xlarge,4.256
